Namibia,"Gini index (World Bank estimate)","NA"
Namibia,"Literacy rate, youth total (% of people ages 15-24)","NA"
Namibia,"Literacy rate, adult total (% of people ages 15 and above)","NA"
Namibia,"Life expectancy at birth, total (years)","63.021"
Namibia,"Population ages 0-14 (% of total population)","36.8825367836037"
Namibia,"Population ages 15-64 (% of total population)","59.4485716295414"
Namibia,"Population ages 65 and above (% of total population)","3.66889158685492"
Nauru,"Government expenditure on education, total (% of GDP)","NA"
Nauru,"Adolescents out of school (% of lower secondary school age)","NA"
Nauru,"Children out of school (% of primary school age)","NA"
Nauru,"Gini index (World Bank estimate)","NA"
Nauru,"Literacy rate, youth total (% of people ages 15-24)","NA"
Nauru,"Literacy rate, adult total (% of people ages 15 and above)","NA"
Nauru,"Life expectancy at birth, total (years)","NA"
Nauru,"Population ages 0-14 (% of total population)","NA"
Nauru,"Population ages 15-64 (% of total population)","NA"
Nauru,"Population ages 65 and above (% of total population)","NA"
Nepal,"Government expenditure on education, total (% of GDP)","4.76722002029419"
Nepal,"Adolescents out of school (% of lower secondary school age)","5.33436012268066"
Nepal,"Children out of school (% of primary school age)","3.52287006378174"
Nepal,"Gini index (World Bank estimate)","NA"
Nepal,"Literacy rate, youth total (% of people ages 15-24)","NA"
Nepal,"Literacy rate, adult total (% of people ages 15 and above)","NA"
Nepal,"Life expectancy at birth, total (years)","70.169"
Nepal,"Population ages 0-14 (% of total population)","31.336510561534"
Nepal,"Population ages 15-64 (% of total population)","62.9988020344461"
Nepal,"Population ages 65 and above (% of total population)","5.6646874040199"
Netherlands,"Government expenditure on education, total (% of GDP)","5.17509984970093"
Netherlands,"Adolescents out of school (% of lower secondary school age)","1.85764002799988"
Netherlands,"Children out of school (% of primary school age)","0.971459984779358"
Netherlands,"Gini index (World Bank estimate)","28.5"
Netherlands,"Literacy rate, youth total (% of people ages 15-24)","NA"
Netherlands,"Literacy rate, adult total (% of people ages 15 and above)","NA"
Netherlands,"Life expectancy at birth, total (years)","81.7609756097561"
Netherlands,"Population ages 0-14 (% of total population)","16.3531299843661"
Netherlands,"Population ages 15-64 (% of total population)","64.85473799459"
Netherlands,"Population ages 65 and above (% of total population)","18.7921320210439"
New Caledonia,"Government expenditure on education, total (% of GDP)","NA"
New Caledonia,"Adolescents out of school (% of lower secondary school age)","NA"
New Caledonia,"Children out of school (% of primary school age)","NA"
New Caledonia,"Gini index (World Bank estimate)","NA"
New Caledonia,"Literacy rate, youth total (% of people ages 15-24)","NA"
New Caledonia,"Literacy rate, adult total (% of people ages 15 and above)","NA"
New Caledonia,"Life expectancy at birth, total (years)","77.5390243902439"
New Caledonia,"Population ages 0-14 (% of total population)","23.0460039689699"
New Caledonia,"Population ages 15-64 (% of total population)","68.0223705574599"
New Caledonia,"Population ages 65 and above (% of total population)","8.93162547357027"
New Zealand,"Government expenditure on education, total (% of GDP)","6.25973987579346"
New Zealand,"Adolescents out of school (% of lower secondary school age)","1.95666003227234"
New Zealand,"Children out of school (% of primary school age)","NA"
New Zealand,"Gini index (World Bank estimate)","NA"
New Zealand,"Literacy rate, youth total (% of people ages 15-24)","NA"
New Zealand,"Literacy rate, adult total (% of people ages 15 and above)","NA"
New Zealand,"Life expectancy at birth, total (years)","81.6585365853659"
New Zealand,"Population ages 0-14 (% of total population)","19.7161696406279"
New Zealand,"Population ages 15-64 (% of total population)","64.9543793175464"
New Zealand,"Population ages 65 and above (% of total population)","15.3294510418257"
Nicaragua,"Government expenditure on education, total (% of GDP)","4.35768985748291"
Nicaragua,"Adolescents out of school (% of lower secondary school age)","NA"
Nicaragua,"Children out of school (% of primary school age)","NA"
Nicaragua,"Gini index (World Bank estimate)","NA"
Nicaragua,"Literacy rate, youth total (% of people ages 15-24)","NA"
Nicaragua,"Literacy rate, adult total (% of people ages 15 and above)","NA"
Nicaragua,"Life expectancy at birth, total (years)","74.068"
Nicaragua,"Population ages 0-14 (% of total population)","30.5483953724178"
Nicaragua,"Population ages 15-64 (% of total population)","64.3993136247922"
Nicaragua,"Population ages 65 and above (% of total population)","5.05229100279004"
Niger,"Government expenditure on education, total (% of GDP)","2.5771598815918"
Niger,"Adolescents out of school (% of lower secondary school age)","64.94287109375"
Niger,"Children out of school (% of primary school age)","33.5119590759277"
Niger,"Gini index (World Bank estimate)","NA"
Niger,"Literacy rate, youth total (% of people ages 15-24)","NA"
Niger,"Literacy rate, adult total (% of people ages 15 and above)","NA"
Niger,"Life expectancy at birth, total (years)","61.599"
Niger,"Population ages 0-14 (% of total population)","50.0928832755573"
Niger,"Population ages 15-64 (% of total population)","47.3163561314673"
Niger,"Population ages 65 and above (% of total population)","2.59076059297535"
Nigeria,"Government expenditure on education, total (% of GDP)","NA"
Nigeria,"Adolescents out of school (% of lower secondary school age)","NA"
Nigeria,"Children out of school (% of primary school age)","NA"
Nigeria,"Gini index (World Bank estimate)","NA"
Nigeria,"Literacy rate, youth total (% of people ages 15-24)","NA"
Nigeria,"Literacy rate, adult total (% of people ages 15 and above)","NA"
Nigeria,"Life expectancy at birth, total (years)","53.95"
Nigeria,"Population ages 0-14 (% of total population)","44.0131179412448"
Nigeria,"Population ages 15-64 (% of total population)","53.2377460928992"
Nigeria,"Population ages 65 and above (% of total population)","2.74913596585596"
North Macedonia,"Government expenditure on education, total (% of GDP)","NA"
North Macedonia,"Adolescents out of school (% of lower secondary school age)","NA"
North Macedonia,"Children out of school (% of primary school age)","0.945259988307953"
North Macedonia,"Gini index (World Bank estimate)","34.2"
North Macedonia,"Literacy rate, youth total (% of people ages 15-24)","NA"
North Macedonia,"Literacy rate, adult total (% of people ages 15 and above)","NA"
North Macedonia,"Life expectancy at birth, total (years)","75.589"
North Macedonia,"Population ages 0-14 (% of total population)","16.6612231723788"
North Macedonia,"Population ages 15-64 (% of total population)","70.0889434946081"
North Macedonia,"Population ages 65 and above (% of total population)","13.2498333330131"
Northern Mariana Islands,"Government expenditure on education, total (% of GDP)","NA"
Northern Mariana Islands,"Adolescents out of school (% of lower secondary school age)","NA"
Northern Mariana Islands,"Children out of school (% of primary school age)","NA"
Northern Mariana Islands,"Gini index (World Bank estimate)","NA"
Northern Mariana Islands,"Literacy rate, youth total (% of people ages 15-24)","NA"
Northern Mariana Islands,"Literacy rate, adult total (% of people ages 15 and above)","NA"
Northern Mariana Islands,"Life expectancy at birth, total (years)","NA"
Northern Mariana Islands,"Population ages 0-14 (% of total population)","NA"
Northern Mariana Islands,"Population ages 15-64 (% of total population)","NA"
Northern Mariana Islands,"Population ages 65 and above (% of total population)","NA"
Norway,"Government expenditure on education, total (% of GDP)","7.91198015213013"
Norway,"Adolescents out of school (% of lower secondary school age)","0.801060020923615"
Norway,"Children out of school (% of primary school age)","0.0399900004267693"
Norway,"Gini index (World Bank estimate)","27"
Norway,"Literacy rate, youth total (% of people ages 15-24)","NA"
Norway,"Literacy rate, adult total (% of people ages 15 and above)","NA"
Norway,"Life expectancy at birth, total (years)","82.609756097561"
Norway,"Population ages 0-14 (% of total population)","17.6700981019673"
Norway,"Population ages 15-64 (% of total population)","65.4949298815821"
Norway,"Population ages 65 and above (% of total population)","16.8349720164506"
Oman,"Government expenditure on education, total (% of GDP)","5.84018993377686"
Oman,"Adolescents out of school (% of lower secondary school age)","1.85476005077362"
Oman,"Children out of school (% of primary school age)","1.15820002555847"
Oman,"Gini index (World Bank estimate)","NA"
Oman,"Literacy rate, youth total (% of people ages 15-24)","98.6624374389648"
Oman,"Literacy rate, adult total (% of people ages 15 and above)","95.5759963989258"
Oman,"Life expectancy at birth, total (years)","77.393"
Oman,"Population ages 0-14 (% of total population)","22.0405029824721"
Oman,"Population ages 15-64 (% of total population)","75.6147758816681"
Oman,"Population ages 65 and above (% of total population)","2.34472113585979"
Pakistan,"Government expenditure on education, total (% of GDP)","2.89951992034912"
Pakistan,"Adolescents out of school (% of lower secondary school age)","NA"
Pakistan,"Children out of school (% of primary school age)","NA"
Pakistan,"Gini index (World Bank estimate)","NA"
Pakistan,"Literacy rate, youth total (% of people ages 15-24)","74.5263824462891"
Pakistan,"Literacy rate, adult total (% of people ages 15 and above)","59.1320495605469"
Pakistan,"Life expectancy at birth, total (years)","66.947"
Pakistan,"Population ages 0-14 (% of total population)","35.478621035315"
Pakistan,"Population ages 15-64 (% of total population)","60.2075429118137"
Pakistan,"Population ages 65 and above (% of total population)","4.31383605287132"
Palau,"Government expenditure on education, total (% of GDP)","NA"
Palau,"Adolescents out of school (% of lower secondary school age)","NA"
Palau,"Children out of school (% of primary school age)","NA"
Palau,"Gini index (World Bank estimate)","NA"
Palau,"Literacy rate, youth total (% of people ages 15-24)","NA"
Palau,"Literacy rate, adult total (% of people ages 15 and above)","NA"
Palau,"Life expectancy at birth, total (years)","NA"
Palau,"Population ages 0-14 (% of total population)","NA"
Palau,"Population ages 15-64 (% of total population)","NA"
Palau,"Population ages 65 and above (% of total population)","NA"
Panama,"Government expenditure on education, total (% of GDP)","2.88224005699158"
Panama,"Adolescents out of school (% of lower secondary school age)","12.1788597106934"
Panama,"Children out of school (% of primary school age)","13.2182598114014"
Panama,"Gini index (World Bank estimate)","49.9"
Panama,"Literacy rate, youth total (% of people ages 15-24)","NA"
Panama,"Literacy rate, adult total (% of people ages 15 and above)","NA"
Panama,"Life expectancy at birth, total (years)","78.149"
Panama,"Population ages 0-14 (% of total population)","27.3394729530685"
Panama,"Population ages 15-64 (% of total population)","64.7506105164425"
Panama,"Population ages 65 and above (% of total population)","7.90991653048905"
Papua New Guinea,"Government expenditure on education, total (% of GDP)","1.96493005752563"
Papua New Guinea,"Adolescents out of school (% of lower secondary school age)","NA"
Papua New Guinea,"Children out of school (% of primary school age)","NA"
Papua New Guinea,"Gini index (World Bank estimate)","NA"
Papua New Guinea,"Literacy rate, youth total (% of people ages 15-24)","NA"
Papua New Guinea,"Literacy rate, adult total (% of people ages 15 and above)","NA"
Papua New Guinea,"Life expectancy at birth, total (years)","64.01"
Papua New Guinea,"Population ages 0-14 (% of total population)","36.1384213103618"
Papua New Guinea,"Population ages 15-64 (% of total population)","60.4823563208311"
Papua New Guinea,"Population ages 65 and above (% of total population)","3.37922236880715"
Paraguay,"Government expenditure on education, total (% of GDP)","3.08968997001648"
Paraguay,"Adolescents out of school (% of lower secondary school age)","NA"
Paraguay,"Children out of school (% of primary school age)","NA"
Paraguay,"Gini index (World Bank estimate)","48.5"
Paraguay,"Literacy rate, youth total (% of people ages 15-24)","NA"
Paraguay,"Literacy rate, adult total (% of people ages 15 and above)","NA"
Paraguay,"Life expectancy at birth, total (years)","73.992"
Paraguay,"Population ages 0-14 (% of total population)","29.7043524151016"
Paraguay,"Population ages 15-64 (% of total population)","64.0546370565225"
Paraguay,"Population ages 65 and above (% of total population)","6.24101052837597"
Peru,"Government expenditure on education, total (% of GDP)","3.93130993843079"
Peru,"Adolescents out of school (% of lower secondary school age)","0.675660014152527"
Peru,"Children out of school (% of primary school age)","0.988300025463104"
Peru,"Gini index (World Bank estimate)","43.3"
Peru,"Literacy rate, youth total (% of people ages 15-24)","99.0574798583984"
Peru,"Literacy rate, adult total (% of people ages 15 and above)","94.1496124267578"
Peru,"Life expectancy at birth, total (years)","76.286"
Peru,"Population ages 0-14 (% of total population)","26.3624966281645"
Peru,"Population ages 15-64 (% of total population)","65.8267009172855"
Peru,"Population ages 65 and above (% of total population)","7.81080245454995"
Philippines,"Government expenditure on education, total (% of GDP)","4.40000009536743"
Philippines,"Adolescents out of school (% of lower secondary school age)","NA"
Philippines,"Children out of school (% of primary school age)","3.24850988388062"
Philippines,"Gini index (World Bank estimate)","NA"
Philippines,"Literacy rate, youth total (% of people ages 15-24)","NA"
Philippines,"Literacy rate, adult total (% of people ages 15 and above)","NA"
Philippines,"Life expectancy at birth, total (years)","70.952"
Philippines,"Population ages 0-14 (% of total population)","31.4680085202537"
Philippines,"Population ages 15-64 (% of total population)","63.5948947887491"
Philippines,"Population ages 65 and above (% of total population)","4.93709669099723"
Poland,"Government expenditure on education, total (% of GDP)","4.5584602355957"
Poland,"Adolescents out of school (% of lower secondary school age)","3.21270990371704"
Poland,"Children out of school (% of primary school age)","2.60403990745544"
Poland,"Gini index (World Bank estimate)","29.7"
Poland,"Literacy rate, youth total (% of people ages 15-24)","NA"
Poland,"Literacy rate, adult total (% of people ages 15 and above)","NA"
Poland,"Life expectancy at birth, total (years)","77.7536585365854"
Poland,"Population ages 0-14 (% of total population)","14.8792802078772"
Poland,"Population ages 15-64 (% of total population)","68.1894244434854"
Poland,"Population ages 65 and above (% of total population)","16.9312953486375"
Portugal,"Government expenditure on education, total (% of GDP)","5.0156102180481"
Portugal,"Adolescents out of school (% of lower secondary school age)","0.341670006513596"
Portugal,"Children out of school (% of primary school age)","0.617399990558624"
Portugal,"Gini index (World Bank estimate)","33.8"
Portugal,"Literacy rate, youth total (% of people ages 15-24)","NA"
Portugal,"Literacy rate, adult total (% of people ages 15 and above)","NA"
Portugal,"Life expectancy at birth, total (years)","81.4243902439025"
Portugal,"Population ages 0-14 (% of total population)","13.6670779014333"
Portugal,"Population ages 15-64 (% of total population)","64.7752200096282"
Portugal,"Population ages 65 and above (% of total population)","21.5577020889385"
Puerto Rico,"Government expenditure on education, total (% of GDP)","NA"
Puerto Rico,"Adolescents out of school (% of lower secondary school age)","NA"
Puerto Rico,"Children out of school (% of primary school age)","NA"
Puerto Rico,"Gini index (World Bank estimate)","NA"
Puerto Rico,"Literacy rate, youth total (% of people ages 15-24)","92.3898315429688"
Puerto Rico,"Literacy rate, adult total (% of people ages 15 and above)","92.3899993896484"
Puerto Rico,"Life expectancy at birth, total (years)","79.6345365853659"
Puerto Rico,"Population ages 0-14 (% of total population)","17.4280036426084"
Puerto Rico,"Population ages 15-64 (% of total population)","64.8266710750531"
Puerto Rico,"Population ages 65 and above (% of total population)","17.7453252823385"
Qatar,"Government expenditure on education, total (% of GDP)","2.96745991706848"
Qatar,"Adolescents out of school (% of lower secondary school age)","9.92232036590576"
Qatar,"Children out of school (% of primary school age)","2.09640002250671"
Qatar,"Gini index (World Bank estimate)","NA"
Qatar,"Literacy rate, youth total (% of people ages 15-24)","94.6441116333008"
Qatar,"Literacy rate, adult total (% of people ages 15 and above)","93.4639663696289"
Qatar,"Life expectancy at birth, total (years)","79.981"
Qatar,"Population ages 0-14 (% of total population)","13.5107430906865"
Qatar,"Population ages 15-64 (% of total population)","85.2571339230925"
Qatar,"Population ages 65 and above (% of total population)","1.23212298622101"
Romania,"Government expenditure on education, total (% of GDP)","3.09539008140564"
Romania,"Adolescents out of school (% of lower secondary school age)","7.4140100479126"
Romania,"Children out of school (% of primary school age)","11.6002101898193"
Romania,"Gini index (World Bank estimate)","36"
Romania,"Literacy rate, youth total (% of people ages 15-24)","NA"
Romania,"Literacy rate, adult total (% of people ages 15 and above)","NA"
Romania,"Life expectancy at birth, total (years)","75.309756097561"
Romania,"Population ages 0-14 (% of total population)","15.4494850378567"
Romania,"Population ages 15-64 (% of total population)","66.6687883755184"
Romania,"Population ages 65 and above (% of total population)","17.8817265866248"
Russian Federation,"Government expenditure on education, total (% of GDP)","4.68990993499756"
Russian Federation,"Adolescents out of school (% of lower secondary school age)","0.162809997797012"
Russian Federation,"Children out of school (% of primary school age)","0.133000001311302"
Russian Federation,"Gini index (World Bank estimate)","37.2"
Russian Federation,"Literacy rate, youth total (% of people ages 15-24)","NA"
Russian Federation,"Literacy rate, adult total (% of people ages 15 and above)","NA"
Russian Federation,"Life expectancy at birth, total (years)","72.4514634146342"
Russian Federation,"Population ages 0-14 (% of total population)","17.6339713736985"
Russian Federation,"Population ages 15-64 (% of total population)","68.1027136368961"
Russian Federation,"Population ages 65 and above (% of total population)","14.2633149894054"
Rwanda,"Government expenditure on education, total (% of GDP)","3.12646007537842"
Rwanda,"Adolescents out of school (% of lower secondary school age)","29.2975902557373"
Rwanda,"Children out of school (% of primary school age)","2.3150999546051"
Rwanda,"Gini index (World Bank estimate)","NA"
Rwanda,"Literacy rate, youth total (% of people ages 15-24)","NA"
Rwanda,"Literacy rate, adult total (% of people ages 15 and above)","NA"
Rwanda,"Life expectancy at birth, total (years)","68.341"
Rwanda,"Population ages 0-14 (% of total population)","40.1361293138338"
Rwanda,"Population ages 15-64 (% of total population)","57.0141076329353"
Rwanda,"Population ages 65 and above (% of total population)","2.84976305323087"
Samoa,"Government expenditure on education, total (% of GDP)","4.18315982818604"
Samoa,"Adolescents out of school (% of lower secondary school age)","0.991249978542328"
Samoa,"Children out of school (% of primary school age)","0.608380019664764"
Samoa,"Gini index (World Bank estimate)","NA"
Samoa,"Literacy rate, youth total (% of people ages 15-24)","NA"
Samoa,"Literacy rate, adult total (% of people ages 15 and above)","NA"
Samoa,"Life expectancy at birth, total (years)","73.046"
Samoa,"Population ages 0-14 (% of total population)","38.5411974282321"
Samoa,"Population ages 15-64 (% of total population)","56.770342765879"
Samoa,"Population ages 65 and above (% of total population)","4.68845980588886"
San Marino,"Government expenditure on education, total (% of GDP)","3.36997008323669"
San Marino,"Adolescents out of school (% of lower secondary school age)","NA"
San Marino,"Children out of school (% of primary school age)","NA"
San Marino,"Gini index (World Bank estimate)","NA"
San Marino,"Literacy rate, youth total (% of people ages 15-24)","NA"
San Marino,"Literacy rate, adult total (% of people ages 15 and above)","NA"
San Marino,"Life expectancy at birth, total (years)","NA"
San Marino,"Population ages 0-14 (% of total population)","NA"
San Marino,"Population ages 15-64 (% of total population)","NA"
San Marino,"Population ages 65 and above (% of total population)","NA"
Sao Tome and Principe,"Government expenditure on education, total (% of GDP)","5.03636980056763"
Sao Tome and Principe,"Adolescents out of school (% of lower secondary school age)","NA"
Sao Tome and Principe,"Children out of school (% of primary school age)","6.03310012817383"
Sao Tome and Principe,"Gini index (World Bank estimate)","56.3"
Sao Tome and Principe,"Literacy rate, youth total (% of people ages 15-24)","NA"
Sao Tome and Principe,"Literacy rate, adult total (% of people ages 15 and above)","NA"
Sao Tome and Principe,"Life expectancy at birth, total (years)","69.933"
Sao Tome and Principe,"Population ages 0-14 (% of total population)","42.8550043701018"
Sao Tome and Principe,"Population ages 15-64 (% of total population)","54.2375500388722"
Sao Tome and Principe,"Population ages 65 and above (% of total population)","2.90744559102608"
Saudi Arabia,"Government expenditure on education, total (% of GDP)","NA"
Saudi Arabia,"Adolescents out of school (% of lower secondary school age)","NA"
Saudi Arabia,"Children out of school (% of primary school age)","NA"
Saudi Arabia,"Gini index (World Bank estimate)","NA"
Saudi Arabia,"Literacy rate, youth total (% of people ages 15-24)","99.3018798828125"
Saudi Arabia,"Literacy rate, adult total (% of people ages 15 and above)","95.3286285400391"
Saudi Arabia,"Life expectancy at birth, total (years)","74.874"
Saudi Arabia,"Population ages 0-14 (% of total population)","25.2590610141107"
Saudi Arabia,"Population ages 15-64 (% of total population)","71.5334036893369"
Saudi Arabia,"Population ages 65 and above (% of total population)","3.20753529655243"
Senegal,"Government expenditure on education, total (% of GDP)","4.62496995925903"
Senegal,"Adolescents out of school (% of lower secondary school age)","NA"
Senegal,"Children out of school (% of primary school age)","NA"
Senegal,"Gini index (World Bank estimate)","NA"
Senegal,"Literacy rate, youth total (% of people ages 15-24)","69.4784088134766"
Senegal,"Literacy rate, adult total (% of people ages 15 and above)","51.9004211425781"
Senegal,"Life expectancy at birth, total (years)","67.38"
Senegal,"Population ages 0-14 (% of total population)","43.2363351125906"
Senegal,"Population ages 15-64 (% of total population)","53.6891458819127"
Senegal,"Population ages 65 and above (% of total population)","3.07451900549666"
Serbia,"Government expenditure on education, total (% of GDP)","3.71016001701355"
Serbia,"Adolescents out of school (% of lower secondary school age)","1.55019998550415"
Serbia,"Children out of school (% of primary school age)","1.02643001079559"
Serbia,"Gini index (World Bank estimate)","36.2"
Serbia,"Literacy rate, youth total (% of people ages 15-24)","NA"
Serbia,"Literacy rate, adult total (% of people ages 15 and above)","NA"
Serbia,"Life expectancy at birth, total (years)","75.5390243902439"
Serbia,"Population ages 0-14 (% of total population)","15.8258875685363"
Serbia,"Population ages 15-64 (% of total population)","66.2793608065934"
Serbia,"Population ages 65 and above (% of total population)","17.8947516248703"
Seychelles,"Government expenditure on education, total (% of GDP)","3.67728996276855"
Seychelles,"Adolescents out of school (% of lower secondary school age)","NA"
Seychelles,"Children out of school (% of primary school age)","2.75079011917114"
Seychelles,"Gini index (World Bank estimate)","NA"
Seychelles,"Literacy rate, youth total (% of people ages 15-24)","NA"
Seychelles,"Literacy rate, adult total (% of people ages 15 and above)","NA"
Seychelles,"Life expectancy at birth, total (years)","74.3"
Seychelles,"Population ages 0-14 (% of total population)","23.4790184405401"
Seychelles,"Population ages 15-64 (% of total population)","69.0918708125039"
Seychelles,"Population ages 65 and above (% of total population)","7.42911074695596"
Sierra Leone,"Government expenditure on education, total (% of GDP)","4.63576984405518"
Sierra Leone,"Adolescents out of school (% of lower secondary school age)","38.5983085632324"
Sierra Leone,"Children out of school (% of primary school age)","NA"
Sierra Leone,"Gini index (World Bank estimate)","NA"
Sierra Leone,"Literacy rate, youth total (% of people ages 15-24)","NA"
Sierra Leone,"Literacy rate, adult total (% of people ages 15 and above)","NA"
Sierra Leone,"Life expectancy at birth, total (years)","53.895"
Sierra Leone,"Population ages 0-14 (% of total population)","41.3565579829024"
Sierra Leone,"Population ages 15-64 (% of total population)","55.661599244594"
Sierra Leone,"Population ages 65 and above (% of total population)","2.98184277250364"
Singapore,"Government expenditure on education, total (% of GDP)","2.76826000213623"
Singapore,"Adolescents out of school (% of lower secondary school age)","0.064630001783371"
Singapore,"Children out of school (% of primary school age)","0.0308100003749132"
Singapore,"Gini index (World Bank estimate)","NA"
Singapore,"Literacy rate, youth total (% of people ages 15-24)","99.9304428100586"
Singapore,"Literacy rate, adult total (% of people ages 15 and above)","97.2022171020508"
Singapore,"Life expectancy at birth, total (years)","83.0951219512195"
Singapore,"Population ages 0-14 (% of total population)","12.2124560773127"
Singapore,"Population ages 15-64 (% of total population)","77.2076444440396"
Singapore,"Population ages 65 and above (% of total population)","10.5798994786478"
Sint Maarten (Dutch part),"Government expenditure on education, total (% of GDP)","NA"
Sint Maarten (Dutch part),"Adolescents out of school (% of lower secondary school age)","NA"
Sint Maarten (Dutch part),"Children out of school (% of primary school age)","NA"
Sint Maarten (Dutch part),"Gini index (World Bank estimate)","NA"
Sint Maarten (Dutch part),"Literacy rate, youth total (% of people ages 15-24)","NA"
Sint Maarten (Dutch part),"Literacy rate, adult total (% of people ages 15 and above)","NA"
Sint Maarten (Dutch part),"Life expectancy at birth, total (years)","NA"
Sint Maarten (Dutch part),"Population ages 0-14 (% of total population)","NA"
Sint Maarten (Dutch part),"Population ages 15-64 (% of total population)","NA"
Sint Maarten (Dutch part),"Population ages 65 and above (% of total population)","NA"
Slovak Republic,"Government expenditure on education, total (% of GDP)","3.94063997268677"
Slovak Republic,"Adolescents out of school (% of lower secondary school age)","4.50968980789185"
Slovak Republic,"Children out of school (% of primary school age)","5.49838018417358"
Slovak Republic,"Gini index (World Bank estimate)","NA"
Slovak Republic,"Literacy rate, youth total (% of people ages 15-24)","NA"
Slovak Republic,"Literacy rate, adult total (% of people ages 15 and above)","NA"
Slovak Republic,"Life expectancy at birth, total (years)","77.1658536585366"
Slovak Republic,"Population ages 0-14 (% of total population)","15.3377264634079"
Slovak Republic,"Population ages 15-64 (% of total population)","69.5812514914004"
Slovak Republic,"Population ages 65 and above (% of total population)","15.0810220451917"
Slovenia,"Government expenditure on education, total (% of GDP)","4.78077983856201"
Slovenia,"Adolescents out of school (% of lower secondary school age)","0.772059977054596"
Slovenia,"Children out of school (% of primary school age)","0.182070001959801"
Slovenia,"Gini index (World Bank estimate)","24.2"
Slovenia,"Literacy rate, youth total (% of people ages 15-24)","NA"
Slovenia,"Literacy rate, adult total (% of people ages 15 and above)","NA"
Slovenia,"Life expectancy at birth, total (years)","81.0292682926829"
Slovenia,"Population ages 0-14 (% of total population)","14.902181377908"
Slovenia,"Population ages 15-64 (% of total population)","66.0745022380146"
Slovenia,"Population ages 65 and above (% of total population)","19.0233163840774"
Solomon Islands,"Government expenditure on education, total (% of GDP)","NA"
Solomon Islands,"Adolescents out of school (% of lower secondary school age)","NA"
Solomon Islands,"Children out of school (% of primary school age)","NA"
Solomon Islands,"Gini index (World Bank estimate)","NA"
Solomon Islands,"Literacy rate, youth total (% of people ages 15-24)","NA"
Solomon Islands,"Literacy rate, adult total (% of people ages 15 and above)","NA"
Solomon Islands,"Life expectancy at birth, total (years)","72.645"
Solomon Islands,"Population ages 0-14 (% of total population)","40.353814781798"
Solomon Islands,"Population ages 15-64 (% of total population)","56.0737627724086"
Solomon Islands,"Population ages 65 and above (% of total population)","3.57242244579342"
Somalia,"Government expenditure on education, total (% of GDP)","NA"
Somalia,"Adolescents out of school (% of lower secondary school age)","NA"
Somalia,"Children out of school (% of primary school age)","NA"
Somalia,"Gini index (World Bank estimate)","36.8"
Somalia,"Literacy rate, youth total (% of people ages 15-24)","NA"
Somalia,"Literacy rate, adult total (% of people ages 15 and above)","NA"
Somalia,"Life expectancy at birth, total (years)","56.709"
Somalia,"Population ages 0-14 (% of total population)","46.7529804110293"
Somalia,"Population ages 15-64 (% of total population)","50.3933360472169"
Somalia,"Population ages 65 and above (% of total population)","2.85368354175379"
South Africa,"Government expenditure on education, total (% of GDP)","6.11305999755859"
South Africa,"Adolescents out of school (% of lower secondary school age)","19.1390991210938"
South Africa,"Children out of school (% of primary school age)","7.55062007904053"
South Africa,"Gini index (World Bank estimate)","NA"
South Africa,"Literacy rate, youth total (% of people ages 15-24)","95.3238220214844"
South Africa,"Literacy rate, adult total (% of people ages 15 and above)","87.0466690063477"
South Africa,"Life expectancy at birth, total (years)","63.538"
South Africa,"Population ages 0-14 (% of total population)","29.1502598257042"
South Africa,"Population ages 15-64 (% of total population)","65.6305615480971"
South Africa,"Population ages 65 and above (% of total population)","5.21917862619865"
South Sudan,"Government expenditure on education, total (% of GDP)","NA"
South Sudan,"Adolescents out of school (% of lower secondary school age)","NA"
South Sudan,"Children out of school (% of primary school age)","NA"
South Sudan,"Gini index (World Bank estimate)","NA"
South Sudan,"Literacy rate, youth total (% of people ages 15-24)","NA"
South Sudan,"Literacy rate, adult total (% of people ages 15 and above)","NA"
South Sudan,"Life expectancy at birth, total (years)","57.365"
South Sudan,"Population ages 0-14 (% of total population)","42.0568295727806"
South Sudan,"Population ages 15-64 (% of total population)","54.5274056452331"
South Sudan,"Population ages 65 and above (% of total population)","3.41576478198637"
Spain,"Government expenditure on education, total (% of GDP)","4.20777988433838"
Spain,"Adolescents out of school (% of lower secondary school age)","0.154420003294945"
Spain,"Children out of school (% of primary school age)","2.53093004226685"
Spain,"Gini index (World Bank estimate)","34.7"
Spain,"Literacy rate, youth total (% of people ages 15-24)","NA"
Spain,"Literacy rate, adult total (% of people ages 15 and above)","NA"
Spain,"Life expectancy at birth, total (years)","83.2829268292683"
Spain,"Population ages 0-14 (% of total population)","14.7033379846795"
Spain,"Population ages 15-64 (% of total population)","66.150813288141"
Spain,"Population ages 65 and above (% of total population)","19.1458487271796"
Sri Lanka,"Government expenditure on education, total (% of GDP)","2.79924988746643"
Sri Lanka,"Adolescents out of school (% of lower secondary school age)","1.33250999450684"
Sri Lanka,"Children out of school (% of primary school age)","0.715460002422333"
Sri Lanka,"Gini index (World Bank estimate)","NA"
Sri Lanka,"Literacy rate, youth total (% of people ages 15-24)","98.8564605712891"
Sri Lanka,"Literacy rate, adult total (% of people ages 15 and above)","91.895751953125"
Sri Lanka,"Life expectancy at birth, total (years)","76.648"
Sri Lanka,"Population ages 0-14 (% of total population)","24.4070862823381"
Sri Lanka,"Population ages 15-64 (% of total population)","65.4693205689957"
Sri Lanka,"Population ages 65 and above (% of total population)","10.1235931486662"
St. Kitts and Nevis,"Government expenditure on education, total (% of GDP)","NA"
